restaurant ID,name,street,restaurant ZIP,,Month 1,Month 2
8623,Curry & Co.,"Franckstraße, 45",4020,Avg Time to Accept (s),17,17
8625,Rotkäppchen,"Viaduktbogen, 11",6020,# Commissionable Orders,31,27
8625,Rotkäppchen,"Viaduktbogen, 11",6020,Avg Basket Size €,17.64,22.97
8625,Rotkäppchen,"Viaduktbogen, 11",6020,# Negative Comments,0,1
8625,Rotkäppchen,"Viaduktbogen, 11",6020,# Positive Comments,0,0
8625,Rotkäppchen,"Viaduktbogen, 11",6020,% Kill Rate,10.90%,8.40%
8625,Rotkäppchen,"Viaduktbogen, 11",6020,Avg Time to Accept (s),116,29
8626,Felber,"Ottakringer Straße, 240",1160,# Commissionable Orders,3,7
8626,Felber,"Ottakringer Straße, 240",1160,Avg Basket Size €,5.9,6.52
8626,Felber,"Ottakringer Straße, 240",1160,# Negative Comments,0,0
8626,Felber,"Ottakringer Straße, 240",1160,# Positive Comments,0,0
8626,Felber,"Ottakringer Straße, 240",1160,% Kill Rate,,
8626,Felber,"Ottakringer Straße, 240",1160,Avg Time to Accept (s),145,423
8627,Felber,"Kagraner Platz, 1",1220,# Commissionable Orders,1,0
8627,Felber,"Kagraner Platz, 1",1220,Avg Basket Size €,,
8627,Felber,"Kagraner Platz, 1",1220,# Negative Comments,0,0
8627,Felber,"Kagraner Platz, 1",1220,# Positive Comments,0,0
8627,Felber,"Kagraner Platz, 1",1220,% Kill Rate,,0.00%
8627,Felber,"Kagraner Platz, 1",1220,Avg Time to Accept (s),,
8628,Felber,"Hietzinger Hauptstraße, 174",1130,# Commissionable Orders,4,5
8628,Felber,"Hietzinger Hauptstraße, 174",1130,Avg Basket Size €,8.87,8.38
8628,Felber,"Hietzinger Hauptstraße, 174",1130,# Negative Comments,0,0
8628,Felber,"Hietzinger Hauptstraße, 174",1130,# Positive Comments,0,0
8628,Felber,"Hietzinger Hauptstraße, 174",1130,% Kill Rate,,
8628,Felber,"Hietzinger Hauptstraße, 174",1130,Avg Time to Accept (s),"2,936","1,577"
8630,Café Sapperlot,"Hilschergasse, 24",1120,# Commissionable Orders,125,110
8630,Café Sapperlot,"Hilschergasse, 24",1120,Avg Basket Size €,30.6,27.15
8630,Café Sapperlot,"Hilschergasse, 24",1120,# Negative Comments,0,1
8630,Café Sapperlot,"Hilschergasse, 24",1120,# Positive Comments,1,1
8630,Café Sapperlot,"Hilschergasse, 24",1120,% Kill Rate,1.40%,1.40%
8630,Café Sapperlot,"Hilschergasse, 24",1120,Avg Time to Accept (s),515,418
8631,Mamacita - California Burritos,"Rainerstraße, 24",5020,# Commissionable Orders,"1,111","1,102"
8631,Mamacita - California Burritos,"Rainerstraße, 24",5020,Avg Basket Size €,22.85,23.76
8631,Mamacita - California Burritos,"Rainerstraße, 24",5020,# Negative Comments,13,11
8631,Mamacita - California Burritos,"Rainerstraße, 24",5020,# Positive Comments,1,1
8631,Mamacita - California Burritos,"Rainerstraße, 24",5020,% Kill Rate,10.90%,9.90%
8631,Mamacita - California Burritos,"Rainerstraße, 24",5020,Avg Time to Accept (s),15,15
8633,TUYA Restaurant & Lounge,"Jasomirgottstraße, 3/1",1010,# Commissionable Orders,0,0
8633,TUYA Restaurant & Lounge,"Jasomirgottstraße, 3/1",1010,Avg Basket Size €,,
8633,TUYA Restaurant & Lounge,"Jasomirgottstraße, 3/1",1010,# Negative Comments,0,0
8633,TUYA Restaurant & Lounge,"Jasomirgottstraße, 3/1",1010,# Positive Comments,0,0
8633,TUYA Restaurant & Lounge,"Jasomirgottstraße, 3/1",1010,% Kill Rate,0.00%,0.00%
8633,TUYA Restaurant & Lounge,"Jasomirgottstraße, 3/1",1010,Avg Time to Accept (s),,
8634,China Restaurant Sichuan,"Humboldtgasse, 18",1100,# Commissionable Orders,43,55
8634,China Restaurant Sichuan,"Humboldtgasse, 18",1100,Avg Basket Size €,24.09,23.49
8634,China Restaurant Sichuan,"Humboldtgasse, 18",1100,# Negative Comments,0,0
8634,China Restaurant Sichuan,"Humboldtgasse, 18",1100,# Positive Comments,1,1
8634,China Restaurant Sichuan,"Humboldtgasse, 18",1100,% Kill Rate,6.70%,5.40%
8634,China Restaurant Sichuan,"Humboldtgasse, 18",1100,Avg Time to Accept (s),663,640
8635,Wing It! - Innenstadt,"Seilergasse, 12",6020,# Commissionable Orders,191,128
8635,Wing It! - Innenstadt,"Seilergasse, 12",6020,Avg Basket Size €,18.56,18.95
8635,Wing It! - Innenstadt,"Seilergasse, 12",6020,# Negative Comments,0,1
8635,Wing It! - Innenstadt,"Seilergasse, 12",6020,# Positive Comments,1,1
8635,Wing It! - Innenstadt,"Seilergasse, 12",6020,% Kill Rate,,
8635,Wing It! - Innenstadt,"Seilergasse, 12",6020,Avg Time to Accept (s),457,560
8636,Wing it! - Viaduktbogen,"Viaduktbogen, 11",6020,# Commissionable Orders,135,114
8636,Wing it! - Viaduktbogen,"Viaduktbogen, 11",6020,Avg Basket Size €,19.19,19.59
8636,Wing it! - Viaduktbogen,"Viaduktbogen, 11",6020,# Negative Comments,2,1
8636,Wing it! - Viaduktbogen,"Viaduktbogen, 11",6020,# Positive Comments,1,1
8636,Wing it! - Viaduktbogen,"Viaduktbogen, 11",6020,% Kill Rate,6.70%,7.10%
8636,Wing it! - Viaduktbogen,"Viaduktbogen, 11",6020,Avg Time to Accept (s),136,42
8637,Wing It! - Mitterweg,"Mitterweg, 43",6020,# Commissionable Orders,173,146
8637,Wing It! - Mitterweg,"Mitterweg, 43",6020,Avg Basket Size €,17.61,18.49
8637,Wing It! - Mitterweg,"Mitterweg, 43",6020,# Negative Comments,1,2
8637,Wing It! - Mitterweg,"Mitterweg, 43",6020,# Positive Comments,1,1
8637,Wing It! - Mitterweg,"Mitterweg, 43",6020,% Kill Rate,6.30%,5.40%
8637,Wing It! - Mitterweg,"Mitterweg, 43",6020,Avg Time to Accept (s),551,595
8638,Wing It! - Hall in Tirol,"Innsbrucker Straße, 11",6060,# Commissionable Orders,102,75
8638,Wing It! - Hall in Tirol,"Innsbrucker Straße, 11",6060,Avg Basket Size €,19.71,24.23
8638,Wing It! - Hall in Tirol,"Innsbrucker Straße, 11",6060,# Negative Comments,0,0
8638,Wing It! - Hall in Tirol,"Innsbrucker Straße, 11",6060,# Positive Comments,1,1
8638,Wing It! - Hall in Tirol,"Innsbrucker Straße, 11",6060,% Kill Rate,21.60%,24.40%
8638,Wing It! - Hall in Tirol,"Innsbrucker Straße, 11",6060,Avg Time to Accept (s),15,16
8639,Sushi & Co.,"Moserhofgasse, 46",8010,# Commissionable Orders,150,151
8639,Sushi & Co.,"Moserhofgasse, 46",8010,Avg Basket Size €,26.84,27.51
8639,Sushi & Co.,"Moserhofgasse, 46",8010,# Negative Comments,1,0
8639,Sushi & Co.,"Moserhofgasse, 46",8010,# Positive Comments,1,1
8639,Sushi & Co.,"Moserhofgasse, 46",8010,% Kill Rate,11.10%,9.30%
8639,Sushi & Co.,"Moserhofgasse, 46",8010,Avg Time to Accept (s),381,459
8640,Ristorante il Terrazzo,"Bahnhofstraße, 32",6112,# Commissionable Orders,0,0
8640,Ristorante il Terrazzo,"Bahnhofstraße, 32",6112,Avg Basket Size €,,
8640,Ristorante il Terrazzo,"Bahnhofstraße, 32",6112,# Negative Comments,0,0
8640,Ristorante il Terrazzo,"Bahnhofstraße, 32",6112,# Positive Comments,0,0
8640,Ristorante il Terrazzo,"Bahnhofstraße, 32",6112,% Kill Rate,,
8640,Ristorante il Terrazzo,"Bahnhofstraße, 32",6112,Avg Time to Accept (s),,
8641,Café Restaurant Landtmann,"Universitätsring, 4",1010,# Commissionable Orders,7,0
8641,Café Restaurant Landtmann,"Universitätsring, 4",1010,Avg Basket Size €,33.14,
8641,Café Restaurant Landtmann,"Universitätsring, 4",1010,# Negative Comments,0,0
8641,Café Restaurant Landtmann,"Universitätsring, 4",1010,# Positive Comments,1,0
8641,Café Restaurant Landtmann,"Universitätsring, 4",1010,% Kill Rate,3.30%,2.50%
8641,Café Restaurant Landtmann,"Universitätsring, 4",1010,Avg Time to Accept (s),"1,893",
8642,Pho 84,"Neubaugasse, 84/3",1070,# Commissionable Orders,320,280
8642,Pho 84,"Neubaugasse, 84/3",1070,Avg Basket Size €,26.54,26.21
8642,Pho 84,"Neubaugasse, 84/3",1070,# Negative Comments,3,0
8642,Pho 84,"Neubaugasse, 84/3",1070,# Positive Comments,1,1
8642,Pho 84,"Neubaugasse, 84/3",1070,% Kill Rate,5.80%,5.60%
8642,Pho 84,"Neubaugasse, 84/3",1070,Avg Time to Accept (s),727,663
8643,Ela Efe Restaurant,"Neubaugürtel, 23a",1150,# Commissionable Orders,35,52
8643,Ela Efe Restaurant,"Neubaugürtel, 23a",1150,Avg Basket Size €,14.7,13.53
8643,Ela Efe Restaurant,"Neubaugürtel, 23a",1150,# Negative Comments,0,0
8643,Ela Efe Restaurant,"Neubaugürtel, 23a",1150,# Positive Comments,0,1
8643,Ela Efe Restaurant,"Neubaugürtel, 23a",1150,% Kill Rate,3.70%,3.70%
8643,Ela Efe Restaurant,"Neubaugürtel, 23a",1150,Avg Time to Accept (s),15,15
8644,zina's eatery,"Gumpendorfer Straße, 36",1060,# Commissionable Orders,85,96
8644,zina's eatery,"Gumpendorfer Straße, 36",1060,Avg Basket Size €,22.76,22.97
8644,zina's eatery,"Gumpendorfer Straße, 36",1060,# Negative Comments,0,0
8644,zina's eatery,"Gumpendorfer Straße, 36",1060,# Positive Comments,1,1
8644,zina's eatery,"Gumpendorfer Straße, 36",1060,% Kill Rate,2.60%,1.90%
8644,zina's eatery,"Gumpendorfer Straße, 36",1060,Avg Time to Accept (s),519,509
8645,Pinzgau Kebap & Grillhendl,"Thorerstraße, 1c",5760,# Commissionable Orders,16,13
8645,Pinzgau Kebap & Grillhendl,"Thorerstraße, 1c",5760,Avg Basket Size €,22.74,21.5
8645,Pinzgau Kebap & Grillhendl,"Thorerstraße, 1c",5760,# Negative Comments,0,0
8645,Pinzgau Kebap & Grillhendl,"Thorerstraße, 1c",5760,# Positive Comments,0,0
8645,Pinzgau Kebap & Grillhendl,"Thorerstraße, 1c",5760,% Kill Rate,,14.80%
8645,Pinzgau Kebap & Grillhendl,"Thorerstraße, 1c",5760,Avg Time to Accept (s),230,216
8646,Schnitzel Reich,"Simmeringer Hauptstraße, 80-82/4a",1110,# Commissionable Orders,26,19
8646,Schnitzel Reich,"Simmeringer Hauptstraße, 80-82/4a",1110,Avg Basket Size €,23.75,20.21
8646,Schnitzel Reich,"Simmeringer Hauptstraße, 80-82/4a",1110,# Negative Comments,0,0
8646,Schnitzel Reich,"Simmeringer Hauptstraße, 80-82/4a",1110,# Positive Comments,0,1
8646,Schnitzel Reich,"Simmeringer Hauptstraße, 80-82/4a",1110,% Kill Rate,9.50%,7.50%
8646,Schnitzel Reich,"Simmeringer Hauptstraße, 80-82/4a",1110,Avg Time to Accept (s),906,745
8647,Pizzeria Italiano,"Hütteldorfer Straße, 204/1",1140,# Commissionable Orders,75,21
8647,Pizzeria Italiano,"Hütteldorfer Straße, 204/1",1140,Avg Basket Size €,14.07,13.72
8647,Pizzeria Italiano,"Hütteldorfer Straße, 204/1",1140,# Negative Comments,0,0
8647,Pizzeria Italiano,"Hütteldorfer Straße, 204/1",1140,# Positive Comments,1,0
8647,Pizzeria Italiano,"Hütteldorfer Straße, 204/1",1140,% Kill Rate,9.90%,8.10%
8647,Pizzeria Italiano,"Hütteldorfer Straße, 204/1",1140,Avg Time to Accept (s),6,0
8649,MoMo's Ristorante,"Wiener Straße, 182",8051,# Commissionable Orders,328,405
8649,MoMo's Ristorante,"Wiener Straße, 182",8051,Avg Basket Size €,18.84,21.29
8649,MoMo's Ristorante,"Wiener Straße, 182",8051,# Negative Comments,2,2
8649,MoMo's Ristorante,"Wiener Straße, 182",8051,# Positive Comments,1,1
8649,MoMo's Ristorante,"Wiener Straße, 182",8051,% Kill Rate,13.30%,11.10%
8649,MoMo's Ristorante,"Wiener Straße, 182",8051,Avg Time to Accept (s),15,16
8650,Osaka,"Volksgartenstraße, 5",8020,# Commissionable Orders,94,129
8650,Osaka,"Volksgartenstraße, 5",8020,Avg Basket Size €,28.41,29.64
8650,Osaka,"Volksgartenstraße, 5",8020,# Negative Comments,1,1
8650,Osaka,"Volksgartenstraße, 5",8020,# Positive Comments,1,1
8650,Osaka,"Volksgartenstraße, 5",8020,% Kill Rate,9.80%,10.50%
8650,Osaka,"Volksgartenstraße, 5",8020,Avg Time to Accept (s),399,475
8651,Hendlkönig Imbisskiosk Klagenfurt,"Flatschacher Straße, 191",9020,# Commissionable Orders,7,0
8651,Hendlkönig Imbisskiosk Klagenfurt,"Flatschacher Straße, 191",9020,Avg Basket Size €,13.55,
8651,Hendlkönig Imbisskiosk Klagenfurt,"Flatschacher Straße, 191",9020,# Negative Comments,1,0
8651,Hendlkönig Imbisskiosk Klagenfurt,"Flatschacher Straße, 191",9020,# Positive Comments,1,0
8651,Hendlkönig Imbisskiosk Klagenfurt,"Flatschacher Straße, 191",9020,% Kill Rate,3.30%,2.30%
8651,Hendlkönig Imbisskiosk Klagenfurt,"Flatschacher Straße, 191",9020,Avg Time to Accept (s),631,
8652,Hendlkönig Imbisskiosk Stadlau,"Stadlauer Straße, 37",1220,# Commissionable Orders,0,0
8652,Hendlkönig Imbisskiosk Stadlau,"Stadlauer Straße, 37",1220,Avg Basket Size €,,
8652,Hendlkönig Imbisskiosk Stadlau,"Stadlauer Straße, 37",1220,# Negative Comments,0,0
8652,Hendlkönig Imbisskiosk Stadlau,"Stadlauer Straße, 37",1220,# Positive Comments,0,0
8652,Hendlkönig Imbisskiosk Stadlau,"Stadlauer Straße, 37",1220,% Kill Rate,1.00%,0.80%
8652,Hendlkönig Imbisskiosk Stadlau,"Stadlauer Straße, 37",1220,Avg Time to Accept (s),,
8653,PAN ASIA,"Siezenheimer Straße, 62",5020,# Commissionable Orders,8,9
8653,PAN ASIA,"Siezenheimer Straße, 62",5020,Avg Basket Size €,25.85,25.75
8653,PAN ASIA,"Siezenheimer Straße, 62",5020,# Negative Comments,0,0
8653,PAN ASIA,"Siezenheimer Straße, 62",5020,# Positive Comments,0,1
8653,PAN ASIA,"Siezenheimer Straße, 62",5020,% Kill Rate,24.20%,22.70%
8653,PAN ASIA,"Siezenheimer Straße, 62",5020,Avg Time to Accept (s),"1,237","1,132"
8654,Ströck,"Rankgasse, 29",1160,# Commissionable Orders,155,106
8654,Ströck,"Rankgasse, 29",1160,Avg Basket Size €,10.92,11.01
8654,Ströck,"Rankgasse, 29",1160,# Negative Comments,1,0
8654,Ströck,"Rankgasse, 29",1160,# Positive Comments,1,1
8654,Ströck,"Rankgasse, 29",1160,% Kill Rate,0.40%,0.30%
8654,Ströck,"Rankgasse, 29",1160,Avg Time to Accept (s),284,531
8655,Ströck,"U-Bahn Station Zentrum Kagran, 1",1220,# Commissionable Orders,243,242
8655,Ströck,"U-Bahn Station Zentrum Kagran, 1",1220,Avg Basket Size €,10.6,10.18
8655,Ströck,"U-Bahn Station Zentrum Kagran, 1",1220,# Negative Comments,4,5
8655,Ströck,"U-Bahn Station Zentrum Kagran, 1",1220,# Positive Comments,1,1
8655,Ströck,"U-Bahn Station Zentrum Kagran, 1",1220,% Kill Rate,2.00%,1.40%
8655,Ströck,"U-Bahn Station Zentrum Kagran, 1",1220,Avg Time to Accept (s),"1,094",605
8656,McDonald's,"Dammstraße, b8",2232,# Commissionable Orders,321,338
8656,McDonald's,"Dammstraße, b8",2232,Avg Basket Size €,29.49,29.07
8656,McDonald's,"Dammstraße, b8",2232,# Negative Comments,1,1
8656,McDonald's,"Dammstraße, b8",2232,# Positive Comments,1,1
8656,McDonald's,"Dammstraße, b8",2232,% Kill Rate,22.10%,14.40%
8656,McDonald's,"Dammstraße, b8",2232,Avg Time to Accept (s),446,443
8657,McDonald's,"Wiener Straße, 64",3400,# Commissionable Orders,576,683
8657,McDonald's,"Wiener Straße, 64",3400,Avg Basket Size €,25.55,26.59
8657,McDonald's,"Wiener Straße, 64",3400,# Negative Comments,3,4
8657,McDonald's,"Wiener Straße, 64",3400,# Positive Comments,1,1
8657,McDonald's,"Wiener Straße, 64",3400,% Kill Rate,8.90%,7.10%
8657,McDonald's,"Wiener Straße, 64",3400,Avg Time to Accept (s),393,578
8658,Ströck,"U-Bahn Station Hietzing, 23",1130,# Commissionable Orders,340,333
8658,Ströck,"U-Bahn Station Hietzing, 23",1130,Avg Basket Size €,10.14,10.08
8658,Ströck,"U-Bahn Station Hietzing, 23",1130,# Negative Comments,0,0
8658,Ströck,"U-Bahn Station Hietzing, 23",1130,# Positive Comments,1,1
8658,Ströck,"U-Bahn Station Hietzing, 23",1130,% Kill Rate,2.40%,1.90%
8658,Ströck,"U-Bahn Station Hietzing, 23",1130,Avg Time to Accept (s),283,372
8659,OMV - VIVA Shop,"Straßganger Straße, 436",8054,# Commissionable Orders,19,33
8659,OMV - VIVA Shop,"Straßganger Straße, 436",8054,Avg Basket Size €,24.22,19.37
8659,OMV - VIVA Shop,"Straßganger Straße, 436",8054,# Negative Comments,0,0
8659,OMV - VIVA Shop,"Straßganger Straße, 436",8054,# Positive Comments,1,1
8659,OMV - VIVA Shop,"Straßganger Straße, 436",8054,% Kill Rate,,3.90%
8659,OMV - VIVA Shop,"Straßganger Straße, 436",8054,Avg Time to Accept (s),280,455
8660,Mac Man-Vegan und Sushi,"Rainerstraße, 24/13",5020,# Commissionable Orders,35,37
8660,Mac Man-Vegan und Sushi,"Rainerstraße, 24/13",5020,Avg Basket Size €,25.29,23.89
8660,Mac Man-Vegan und Sushi,"Rainerstraße, 24/13",5020,# Negative Comments,0,0
8660,Mac Man-Vegan und Sushi,"Rainerstraße, 24/13",5020,# Positive Comments,1,0
8660,Mac Man-Vegan und Sushi,"Rainerstraße, 24/13",5020,% Kill Rate,18.60%,19.10%
8660,Mac Man-Vegan und Sushi,"Rainerstraße, 24/13",5020,Avg Time to Accept (s),22,16
8662,"Blattgold - Fresh Bowls, Curries & Wraps","Scheffelstraße, 22",1210,# Commissionable Orders,544,573
8662,"Blattgold - Fresh Bowls, Curries & Wraps","Scheffelstraße, 22",1210,Avg Basket Size €,21.64,21.87
8662,"Blattgold - Fresh Bowls, Curries & Wraps","Scheffelstraße, 22",1210,# Negative Comments,1,3
8662,"Blattgold - Fresh Bowls, Curries & Wraps","Scheffelstraße, 22",1210,# Positive Comments,1,1
8662,"Blattgold - Fresh Bowls, Curries & Wraps","Scheffelstraße, 22",1210,% Kill Rate,6.10%,5.00%
8662,"Blattgold - Fresh Bowls, Curries & Wraps","Scheffelstraße, 22",1210,Avg Time to Accept (s),15,21
8663,Mamacita - California Burritos,"Scheffelstraße, 22",1210,# Commissionable Orders,979,"1,155"
8663,Mamacita - California Burritos,"Scheffelstraße, 22",1210,Avg Basket Size €,21.79,22.68
8663,Mamacita - California Burritos,"Scheffelstraße, 22",1210,# Negative Comments,6,5
8663,Mamacita - California Burritos,"Scheffelstraße, 22",1210,# Positive Comments,1,1
8663,Mamacita - California Burritos,"Scheffelstraße, 22",1210,% Kill Rate,4.70%,4.20%
8663,Mamacita - California Burritos,"Scheffelstraße, 22",1210,Avg Time to Accept (s),15,20
8665,Haru,"Döblinger Hauptstraße, 52",1190,# Commissionable Orders,"1,160","1,041"
8665,Haru,"Döblinger Hauptstraße, 52",1190,Avg Basket Size €,33.12,36.69
8665,Haru,"Döblinger Hauptstraße, 52",1190,# Negative Comments,2,5
8665,Haru,"Döblinger Hauptstraße, 52",1190,# Positive Comments,1,1
8665,Haru,"Döblinger Hauptstraße, 52",1190,% Kill Rate,6.40%,4.90%
8665,Haru,"Döblinger Hauptstraße, 52",1190,Avg Time to Accept (s),20,28
8666,Xu Wok & More,"Salzburger Straße, 224",4600,# Commissionable Orders,50,53
8666,Xu Wok & More,"Salzburger Straße, 224",4600,Avg Basket Size €,31.66,23.43
8666,Xu Wok & More,"Salzburger Straße, 224",4600,# Negative Comments,0,0
8666,Xu Wok & More,"Salzburger Straße, 224",4600,# Positive Comments,1,1
8666,Xu Wok & More,"Salzburger Straße, 224",4600,% Kill Rate,13.10%,12.90%
8666,Xu Wok & More,"Salzburger Straße, 224",4600,Avg Time to Accept (s),804,628
8667,Amisos,"Lindenstraße, 9",4600,# Commissionable Orders,40,38
8667,Amisos,"Lindenstraße, 9",4600,Avg Basket Size €,19.45,19.84
8667,Amisos,"Lindenstraße, 9",4600,# Negative Comments,1,0
8667,Amisos,"Lindenstraße, 9",4600,# Positive Comments,1,1
8667,Amisos,"Lindenstraße, 9",4600,% Kill Rate,16.10%,17.70%
8667,Amisos,"Lindenstraße, 9",4600,Avg Time to Accept (s),627,358
8668,Ströck,"Hoßplatz, 12",1210,# Commissionable Orders,187,166
8668,Ströck,"Hoßplatz, 12",1210,Avg Basket Size €,11.91,12.52
8668,Ströck,"Hoßplatz, 12",1210,# Negative Comments,0,1
8668,Ströck,"Hoßplatz, 12",1210,# Positive Comments,1,1
8668,Ströck,"Hoßplatz, 12",1210,% Kill Rate,1.00%,0.90%
8668,Ströck,"Hoßplatz, 12",1210,Avg Time to Accept (s),"1,014",580
8669,Ströck,"Obkirchergasse, 22",1190,# Commissionable Orders,201,161
8669,Ströck,"Obkirchergasse, 22",1190,Avg Basket Size €,10.74,12.06
8669,Ströck,"Obkirchergasse, 22",1190,# Negative Comments,1,0
8669,Ströck,"Obkirchergasse, 22",1190,# Positive Comments,1,1
8669,Ströck,"Obkirchergasse, 22",1190,% Kill Rate,2.60%,2.40%
8669,Ströck,"Obkirchergasse, 22",1190,Avg Time to Accept (s),271,250
8670,Turap,"Bäckergasse, 7",4600,# Commissionable Orders,45,59
8670,Turap,"Bäckergasse, 7",4600,Avg Basket Size €,19.33,18.46
8670,Turap,"Bäckergasse, 7",4600,# Negative Comments,0,0
8670,Turap,"Bäckergasse, 7",4600,# Positive Comments,1,1
8670,Turap,"Bäckergasse, 7",4600,% Kill Rate,17.50%,14.70%
8670,Turap,"Bäckergasse, 7",4600,Avg Time to Accept (s),642,452
8671,Pizza Vio,"Alpenstraße, 34, tür a",5020,# Commissionable Orders,26,41
8671,Pizza Vio,"Alpenstraße, 34, tür a",5020,Avg Basket Size €,20.11,22.06
8671,Pizza Vio,"Alpenstraße, 34, tür a",5020,# Negative Comments,0,0
8671,Pizza Vio,"Alpenstraße, 34, tür a",5020,# Positive Comments,1,1
8671,Pizza Vio,"Alpenstraße, 34, tür a",5020,% Kill Rate,10.30%,10.30%
8671,Pizza Vio,"Alpenstraße, 34, tür a",5020,Avg Time to Accept (s),27,20
8672,XONU,"Magazingasse, 10",4020,# Commissionable Orders,105,57
8672,XONU,"Magazingasse, 10",4020,Avg Basket Size €,24.48,29.91
8672,XONU,"Magazingasse, 10",4020,# Negative Comments,2,2
8672,XONU,"Magazingasse, 10",4020,# Positive Comments,1,1
8672,XONU,"Magazingasse, 10",4020,% Kill Rate,10.70%,15.80%
8672,XONU,"Magazingasse, 10",4020,Avg Time to Accept (s),73,293
8674,Noodle King,"Hauptplatz (Hollabrunn), 12",2020,# Commissionable Orders,120,134
8674,Noodle King,"Hauptplatz (Hollabrunn), 12",2020,Avg Basket Size €,20.45,21.29
8674,Noodle King,"Hauptplatz (Hollabrunn), 12",2020,# Negative Comments,1,0
8674,Noodle King,"Hauptplatz (Hollabrunn), 12",2020,# Positive Comments,1,1
8674,Noodle King,"Hauptplatz (Hollabrunn), 12",2020,% Kill Rate,9.40%,9.90%
8674,Noodle King,"Hauptplatz (Hollabrunn), 12",2020,Avg Time to Accept (s),10,10
8675,Wiener Gemüse Kebap & Pizza,"Drorygasse, 20/4",1030,# Commissionable Orders,89,107
8675,Wiener Gemüse Kebap & Pizza,"Drorygasse, 20/4",1030,Avg Basket Size €,12.1,12.2
8675,Wiener Gemüse Kebap & Pizza,"Drorygasse, 20/4",1030,# Negative Comments,1,0
